RUA BENEDITA SÁ BARBOSA                                                 LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01106100 
TRAVESSA BENEDITA SÁ BARBOSA                                            LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01106110 
RUA AMÉLIA SÁ BARBOSA                                                   LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01106120 
PRAÇA CORONEL ODILON AQUINO DE OLIVEIRA                                 LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01106130 
AVENIDA DO ESTADO                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01107000 
RUA LUÍS PACHECO                                                        LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01107010 
RUA VITOR AIROSA                                                        LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01107020 
RUA JOÃO PACHECO                                                        LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01107030 
RUA TAPAJÓS                                                             LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01107040 
RUA IGUAÇU                                                              LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01107050 
RUA TIBIRIÇÁ                                                            LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01107060 
AVENIDA DO ESTADO, 561                                                  PONTE PEQUENA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01107900 
AVENIDA DO ESTADO, 561                                                  PONTE PEQUENA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01107900 
AVENIDA DO ESTADO, 777                                                  PONTE PEQUENA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01107901 
AVENIDA DO ESTADO, 777                                                  PONTE PEQUENA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01107901 
AVENIDA DO ESTADO                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01108000 
AVENIDA CRUZEIRO DO SUL                                                 LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109000 
RUA PEDRO VICENTE                                                       LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109010 
RUA PAULINO GUIMARÃES                                                   LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109020 
RUA GUAPORÉ                                                             LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109030 
RUA PORTO SEGURO                                                        LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109040 
RUA ALICE RODRIGUES                                                     LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109050 
RUA EDUARDO CHAVES                                                      LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109060 
RUA PORTO CALVO                                                         LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109070 
RUA DOM RODO                                                            LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109080 
RUA PIETRO GIANNOCCARO                                                  LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109090 
PONTE CRUZEIRO DO SUL                                                   LUZ                                                                     SÃO PAULO                                                               SÃO PAULO                                                               SP01109100 
RUA JOSÉ PAULINO                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120000 
RUA JOSÉ PAULINO                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120001 
PRAÇA DA LUZ                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120010 
RUA CÔNEGO MARTINS                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120020 
PARQUE DA LUZ                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120030 
RUA JOSÉ PAULINO, 671                                                   BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120901 
RUA JOSÉ PAULINO, 671                                                   BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01120901 
RUA PRATES                                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121000 
RUA RODOLFO MIRANDA                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121010 
RUA FRANCISCO BORGES                                                    BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121020 
RUA DOUTOR CLEMENTE DE ALMEIDA MOURA                                    BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121030 
RUA PADRE EDGAR DE AQUINO ROCHA                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121040 
RUA RODOLFO MIRANDA, 636                                                BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121900 
RUA RODOLFO MIRANDA, 636                                                BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01121900 
RUA RIBEIRO DE LIMA                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122000 
RUA AIMORÉS                                                             BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122010 
RUA AIMORÉS                                                             BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122011 
RUA PROFESSOR CESARE LOMBROSO                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122020 
RUA PROFESSOR CESARE LOMBROSO                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122021 
RUA CARMO CINTRA                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122030 
RUA SAMUEL BRENNER                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01122040 
RUA TRÊS RIOS                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123000 
RUA TRÊS RIOS                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123001 
RUA LUBAVITCH                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123010 
RUA CORREIA DE MELO                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123020 
RUA AMAZONAS                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123030 
RUA GUARANI                                                             BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123040 
RUA JOAQUIM MURTINHO                                                    BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123050 
RUA CORREIA DE MELO, 84                                                 BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123900 
RUA CORREIA DE MELO, 84                                                 BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01123900 
RUA AFONSO PENA                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124000 
RUA BANDEIRANTES                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124010 
RUA SALVADOR LEME                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124020 
RUA JOÃO KOPKE                                                          BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124030 
RUA JORGE VELHO                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124040 
RUA DOUTOR DAVID IAMPOLSKY                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124050 
PRAÇA CORONEL FERNANDO PRESTES                                          BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01124060 
RUA DA GRAÇA                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01125000 
RUA DA GRAÇA                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01125001 
RUA DOUTOR LEONARDO PINTO                                               BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01125010 
RUA DO AREAL                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01125020 
PRAÇA CARMINE PATE                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01125030 
RUA JÚLIO CONCEIÇÃO                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01126000 
RUA JÚLIO CONCEIÇÃO                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01126001 
RUA SILVA PINTO                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01126010 
RUA TALMUD THORÁ                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01126020 
RUA ANTÔNIO CORUJA                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01126030 
RUA NEWTON PRADO                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01127000 
RUA SOLON                                                               BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01127010 
RUA TENENTE PENA                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01127020 
RUA LOPES TROVÃO                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01127030 
RUA CARMINE FORTE                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01127040 
PRAÇA PAULO GIANNOTTI                                                   BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01127050 
RUA BARRA DO TIBAJI                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128000 
RUA MATARAZZO                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128010 
RUA MAMORÉ                                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128020 
RUA DAVID BIGIO                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128030 
RUA NAIR DE TEFFÉ                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128040 
RUA CAMILA POTENZA FORTE                                                BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128050 
RUA VICENTE GIUSTI                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128060 
RUA IRRADIAÇÃO                                                          BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128070 
RUA ADORAÇÃO                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128080 
RUA CARMO ZACUR                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128090 
RUA ANTÔNIO HAJJAR                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128100 
PRAÇA JERUSALÉM                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128110 
VILA LUTFALA                                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128120 
TRAVESSA ENGENHEIRO MANUEL BRAZÃO FARINHA                               BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128130 
TRAVESSA MATARAZZO                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01128140 
RUA JARAGUÁ                                                             BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01129000 
RUA GENERAL FLORES                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01129010 
RUA CRISTINA TOMÁS                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01129020 
PRAÇA MIGUEL FORTE                                                      BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01129030 
RUA ANHAIA                                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01130000 
RUA JAVAÉS                                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01130010 
PRAÇA MAIMONIDES-RABI MOSHE BEN MAIMON                                  BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01130020 
RUA ANHAIA, 964                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01130900 
RUA ANHAIA, 964                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01130900 
RUA DOS ITALIANOS                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01131000 
RUA SÉRGIO TOMÁS                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01131010 
RUA PEDRO TOMÁS                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01131020 
RUA MARIA FERRAZ                                                        BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01131030 
PRAÇA SAM RABINOVICH                                                    BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01131040 
PRAÇA SÉRGIO TERPINS                                                    BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01131050 
RUA VISCONDE DE TAUNAY                                                  BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132000 
RUA NEVES DE CARVALHO                                                   BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132010 
RUA MAURÍCIO DE BARROS                                                  BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132020 
RUA ARAÚJO FIGUEIREDO                                                   BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132030 
PRAÇA DA EMBAIXADA NORDESTINA                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132040 
RUA MAURÍCIO DE BARROS, 121                                             BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132900 
RUA MAURÍCIO DE BARROS, 121                                             BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01132900 
AVENIDA RUDGE                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133000 
RUA BARONESA DE PORTO CARREIRO                                          BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133010 
AVENIDA DOUTOR ABRAÃO RIBEIRO                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133020 
RUA LAVIERO ABONDANZA                                                   BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133030 
RUA EDUARDO VIANA                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133040 
RUA DOUTOR FRANCISCO HARTUNG                                            BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133050 
PONTE DA CASA VERDE                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133060 
PRAÇA TORQUATO TASSO NETTO                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133070 
RUA PROFESSOR JOAQUIM MONTEIRO DE CARVALHO                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133080 
PRAÇA JOSÉ DA COSTA BOUCINHAS                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133090 
PRAÇA NICOLAU DE MORAIS BARROS FILHO                                    BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01133100 
AVENIDA RUDGE                                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134000 
RUA SALESÓPOLIS                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134010 
RUA GUARIPOCABA                                                         BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134020 
PRAÇA CARLOS ANTÔNIO CORDEIRO                                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134030 
RUA UBATIM                                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134040 
RUA DORACI                                                              BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134050 
RUA VILA DO CONDE                                                       BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134060 
RUA ÂNGELO DI SARNO                                                     BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134070 
PRAÇA PROFESSOR ANTÔNIO PERES RODRIGUES FILHO                           BOM RETIRO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01134080 
AVENIDA RUDGE, 700                                                      BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01134901 
AVENIDA RUDGE, 700                                                      BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01134901 
AVENIDA RUDGE, 810                                                      BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01134902 
AVENIDA RUDGE, 810                                                      BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01134902 
RUA ANHANGÜERA                                                          BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135000 
RUA BORACÉA                                                             BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135010 
RUA CÔNEGO VICENTE MIGUEL MARINO                                        BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135020 
RUA LUIGI GRECO                                                         BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135030 
RUA ÂNGELO CATAPANO                                                     BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135040 
VIA DE PEDESTRE DALMÁCIA                                                BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135050 
VIA DE PEDESTRE PROVENÇA                                                BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01135060 
RUA DO BOSQUE                                                           BARRA FUNDA                                                             SÃO PAULO                                                               SÃO PAULO                                                               SP01136000 
